CNPJ;ESTABELECIMENTO COMERCIAL;NOTA;DATA DE EMISSÃO;VALOR;CRÉDITO;SITUAÇÃO DO CRÉDITO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31101;02/03/2017;R$ 23,22;R$ 0,25;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);25922;02/03/2017;R$ 113,10;R$ 1,25;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);40671;02/03/2017;R$ 50,26;R$ 0,56;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48710;02/03/2017;R$ 14,20;R$ 0,15;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36620;02/03/2017;R$ 4,10;R$ 0,04;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);41771;02/03/2017;R$ 80,88;R$ 0,89;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);25918;02/03/2017;R$ 69,60;R$ 0,77;CALCULADO
76.430.438/0038-63;IRMAOS MUFFATO E CIA LTDA;11107;02/03/2017;R$ 76,60;R$ 0,02;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19010;02/03/2017;R$ 4,70;R$ 0,02;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19005;02/03/2017;R$ 6,69;R$ 0,03;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19025;02/03/2017;R$ 5,90;R$ 0,02;CALCULADO
13.574.594/0511-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S/A;108469;02/03/2017;R$ 22,90;R$ 1,39;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18986;02/03/2017;R$ 51,04;R$ 0,23;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19003;02/03/2017;R$ 3,99;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;18996;02/03/2017;R$ 35,03;R$ 0,16;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19134;02/03/2017;R$ 3,70;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19002;02/03/2017;R$ 7,14;R$ 0,03;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19133;02/03/2017;R$ 3,45;R$ 0,01;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19104;02/03/2017;R$ 74,52;R$ 0,34;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19001;02/03/2017;R$ 13,96;R$ 0,06;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19135;02/03/2017;R$ 19,20;R$ 0,08;CALCULADO
79.444.717/0012-35;GLAPINSKI E GLAPINSKI LTDA - F11;19101;02/03/2017;R$ 3,50;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47218;02/03/2017;R$ 203,52;R$ 2,29;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42345;02/03/2017;R$ 8,91;R$ 0,10;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);35667;02/03/2017;R$ 10,12;R$ 0,11;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42379;02/03/2017;R$ 7,98;R$ 0,09;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42307;02/03/2017;R$ 20,52;R$ 0,23;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45238;02/03/2017;R$ 3,78;R$ 0,04;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13332;02/03/2017;R$ 20,00;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42372;02/03/2017;R$ 44,58;R$ 0,50;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42188;02/03/2017;R$ 9,30;R$ 0,10;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42358;02/03/2017;R$ 1,15;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80127;02/03/2017;R$ 8,50;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80017;02/03/2017;R$ 52,00;R$ 0,04;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80132;02/03/2017;R$ 22,00;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80044;02/03/2017;R$ 23,00;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80037;02/03/2017;R$ 10,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45309;02/03/2017;R$ 0,99;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33430;02/03/2017;R$ 19,72;R$ 0,24;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36773;02/03/2017;R$ 17,38;R$ 0,21;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49768;02/03/2017;R$ 24,19;R$ 0,29;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33428;02/03/2017;R$ 21,45;R$ 0,26;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36903;02/03/2017;R$ 37,15;R$ 0,45;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41117;02/03/2017;R$ 109,44;R$ 1,34;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49780;02/03/2017;R$ 6,71;R$ 0,08;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41278;02/03/2017;R$ 61,96;R$ 0,76;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49910;02/03/2017;R$ 20,85;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49792;02/03/2017;R$ 1,40;R$ 0,01;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45179;02/03/2017;R$ 25,66;R$ 0,31;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45313;02/03/2017;R$ 36,99;R$ 0,45;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24443;02/03/2017;R$ 11,94;R$ 0,14;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33120;02/03/2017;R$ 27,97;R$ 0,34;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25835;02/03/2017;R$ 14,46;R$ 0,17;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25947;02/03/2017;R$ 29,21;R$ 0,35;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42250;02/03/2017;R$ 40,08;R$ 0,45;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50277;02/03/2017;R$ 12,95;R$ 0,14;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38568;02/03/2017;R$ 29,69;R$ 0,33;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48255;02/03/2017;R$ 39,37;R$ 0,44;CALCULADO
76.189.406/0042-02;CONDOR SUPER CENTER LTDA;73406;02/03/2017;R$ 79,49;R$ 0,00;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38055;02/03/2017;R$ 5,75;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47275;02/03/2017;R$ 3,59;R$ 0,04;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24994;02/03/2017;R$ 68,39;R$ 0,77;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50235;02/03/2017;R$ 33,71;R$ 0,38;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42375;02/03/2017;R$ 14,61;R$ 0,16;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38167;02/03/2017;R$ 25,65;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11799;02/03/2017;R$ 37,20;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38113;02/03/2017;R$ 28,24;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50478;02/03/2017;R$ 17,57;R$ 0,19;CALCULADO
19.314.389/0001-78;OJAIMI E OJAIMI COM. DE REF. LTDA;239;02/03/2017;R$ 56,48;R$ 0,00;CALCULADO
14.785.223/0001-16;RIBAS COMERCIO DE CARNES LTDA ME;13413;02/03/2017;R$ 14,14;R$ 0,29;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80085;02/03/2017;R$ 41,50;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42257;02/03/2017;R$ 15,29;R$ 0,17;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42356;02/03/2017;R$ 13,38;R$ 0,15;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80030;02/03/2017;R$ 34,00;R$ 0,03;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80119;02/03/2017;R$ 13,50;R$ 0,01;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80018;02/03/2017;R$ 39,00;R$ 0,03;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80109;02/03/2017;R$ 28,00;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36613;02/03/2017;R$ 83,23;R$ 0,92;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13338;02/03/2017;R$ 25,00;R$ 0,02;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);14337;02/03/2017;R$ 59,17;R$ 0,66;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);47179;02/03/2017;R$ 45,27;R$ 0,51;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42276;02/03/2017;R$ 4,62;R$ 0,05;CALCULADO
15.870.761/0002-52;V TRAIANO LANCHONETE LTDA ME;13328;02/03/2017;R$ 6,90;R$ 0,00;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80106;02/03/2017;R$ 55,50;R$ 0,05;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48754;02/03/2017;R$ 2,81;R$ 0,03;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80051;02/03/2017;R$ 45,00;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49802;02/03/2017;R$ 3,98;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25921;02/03/2017;R$ 9,05;R$ 0,11;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);25949;02/03/2017;R$ 1,89;R$ 0,02;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41168;02/03/2017;R$ 30,56;R$ 0,37;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34674;02/03/2017;R$ 15,55;R$ 0,19;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49876;02/03/2017;R$ 5,94;R$ 0,07;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);32778;02/03/2017;R$ 34,61;R$ 0,38;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);43872;02/03/2017;R$ 9,37;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49784;02/03/2017;R$ 34,13;R$ 0,41;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);41165;02/03/2017;R$ 8,59;R$ 0,10;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45654;02/03/2017;R$ 36,98;R$ 0,41;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45609;02/03/2017;R$ 51,89;R$ 0,58;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36658;02/03/2017;R$ 3,98;R$ 0,04;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);24997;02/03/2017;R$ 13,52;R$ 0,15;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);49782;02/03/2017;R$ 21,90;R$ 0,26;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33073;02/03/2017;R$ 42,94;R$ 0,47;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80025;02/03/2017;R$ 6,00;R$ 0,00;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);43790;02/03/2017;R$ 24,78;R$ 0,27;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);11274;02/03/2017;R$ 1,65;R$ 0,01;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36095;02/03/2017;R$ 2,04;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);47623;02/03/2017;R$ 27,92;R$ 0,30;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35525;02/03/2017;R$ 0,98;R$ 0,01;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45489;02/03/2017;R$ 2,11;R$ 0,02;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);36606;02/03/2017;R$ 16,39;R$ 0,18;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33076;02/03/2017;R$ 9,89;R$ 0,10;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);34663;02/03/2017;R$ 55,02;R$ 0,67;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36821;02/03/2017;R$ 4,01;R$ 0,04;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);51706;02/03/2017;R$ 7,96;R$ 0,09;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36869;02/03/2017;R$ 2,69;R$ 0,03;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);33103;02/03/2017;R$ 63,51;R$ 0,77;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);24499;02/03/2017;R$ 81,25;R$ 0,99;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45091;02/03/2017;R$ 11,04;R$ 0,13;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);32558;02/03/2017;R$ 96,61;R$ 1,18;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);36798;02/03/2017;R$ 153,99;R$ 1,88;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);31991;02/03/2017;R$ 12,64;R$ 0,15;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);30993;02/03/2017;R$ 37,75;R$ 0,41;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45605;02/03/2017;R$ 6,53;R$ 0,07;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45591;02/03/2017;R$ 37,57;R$ 0,41;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);48737;02/03/2017;R$ 3,68;R$ 0,04;CALCULADO
75.315.333/0135-10;ATACADAO S.A.;16407;02/03/2017;R$ 327,38;R$ 4,22;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);45084;02/03/2017;R$ 20,96;R$ 0,25;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);35035;02/03/2017;R$ 40,44;R$ 0,49;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10918;02/03/2017;R$ 30,47;R$ 0,31;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50452;02/03/2017;R$ 23,65;R$ 0,26;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48283;02/03/2017;R$ 1,29;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38638;02/03/2017;R$ 49,37;R$ 0,55;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38611;02/03/2017;R$ 15,77;R$ 0,17;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48264;02/03/2017;R$ 4,20;R$ 0,04;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48282;02/03/2017;R$ 20,04;R$ 0,22;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25174;02/03/2017;R$ 42,25;R$ 0,47;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);40666;02/03/2017;R$ 75,67;R$ 0,85;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38623;02/03/2017;R$ 16,33;R$ 0,18;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38607;02/03/2017;R$ 20,34;R$ 0,22;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38080;02/03/2017;R$ 30,20;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);30030;02/03/2017;R$ 7,70;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45650;02/03/2017;R$ 102,66;R$ 1,16;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);25194;02/03/2017;R$ 40,18;R$ 0,45;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);42403;02/03/2017;R$ 46,06;R$ 0,52;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38609;02/03/2017;R$ 62,88;R$ 0,71;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8937;02/03/2017;R$ 64,74;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50457;02/03/2017;R$ 7,20;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50450;02/03/2017;R$ 2,75;R$ 0,03;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48275;02/03/2017;R$ 7,61;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48267;02/03/2017;R$ 32,92;R$ 0,37;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48291;02/03/2017;R$ 26,16;R$ 0,29;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8918;02/03/2017;R$ 17,94;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8936;02/03/2017;R$ 25,55;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11760;02/03/2017;R$ 6,80;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38083;02/03/2017;R$ 10,75;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11761;02/03/2017;R$ 6,60;R$ 0,00;NOTA NÃO PARTICIPANTE
72.482.508/0001-84;DAL MOLIN VETERINARIA;7366;02/03/2017;R$ 161,74;R$ 0,52;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38058;02/03/2017;R$ 49,50;R$ 0,00;NOTA NÃO PARTICIPANTE
76.189.406/0042-02;CONDOR SUPER CENTER LTDA;60491;02/03/2017;R$ 6,46;R$ 0,00;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10938;02/03/2017;R$ 46,02;R$ 0,48;CALCULADO
72.482.508/0001-84;DAL MOLIN VETERINARIA;7365;02/03/2017;R$ 372,75;R$ 1,19;CALCULADO
80.221.013/0003-91;TOZETTO & CIA LTDA(OF);26200;02/03/2017;R$ 32,79;R$ 0,40;CALCULADO
10.582.929/0001-20;RONNY W. QUOSS E CIA LTDA;96432;02/03/2017;R$ 9,90;R$ 0,03;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38101;02/03/2017;R$ 9,10;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50494;02/03/2017;R$ 21,08;R$ 0,23;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11699;02/03/2017;R$ 11,17;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8960;02/03/2017;R$ 2,75;R$ 0,00;NOTA NÃO PARTICIPANTE
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48287;02/03/2017;R$ 22,16;R$ 0,25;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);48271;02/03/2017;R$ 68,56;R$ 0,77;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50453;02/03/2017;R$ 0,91;R$ 0,01;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);45615;02/03/2017;R$ 56,66;R$ 0,64;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);38547;02/03/2017;R$ 105,19;R$ 1,18;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8914;02/03/2017;R$ 22,55;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11749;02/03/2017;R$ 2,25;R$ 0,00;NOTA NÃO PARTICIPANTE
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11001;02/03/2017;R$ 12,40;R$ 0,12;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;11019;02/03/2017;R$ 2,09;R$ 0,02;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38086;02/03/2017;R$ 142,45;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;38102;02/03/2017;R$ 59,80;R$ 0,00;NOTA NÃO PARTICIPANTE
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10969;02/03/2017;R$ 7,68;R$ 0,08;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50459;02/03/2017;R$ 4,97;R$ 0,05;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);50476;02/03/2017;R$ 27,75;R$ 0,31;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10957;02/03/2017;R$ 6,69;R$ 0,07;CALCULADO
75.962.886/0004-04;Therezinha Lucia Marcio Manfroi & Cia Ltda;10930;02/03/2017;R$ 15,72;R$ 0,16;CALCULADO
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;8929;02/03/2017;R$ 17,95;R$ 0,00;NOTA NÃO PARTICIPANTE
07.597.774/0001-90;Ultrapack Embalagens Ltda - ME;11746;02/03/2017;R$ 0,35;R$ 0,00;NOTA NÃO PARTICIPANTE
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80108;02/03/2017;R$ 86,50;R$ 0,07;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);47558;02/03/2017;R$ 98,82;R$ 1,09;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35990;02/03/2017;R$ 50,12;R$ 0,55;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);25850;02/03/2017;R$ 23,65;R$ 0,26;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);35472;02/03/2017;R$ 51,32;R$ 0,56;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80047;02/03/2017;R$ 44,00;R$ 0,04;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15948;02/03/2017;R$ 25,50;R$ 0,32;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80008;02/03/2017;R$ 23,00;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80117;02/03/2017;R$ 23,50;R$ 0,02;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80042;02/03/2017;R$ 16,00;R$ 0,01;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);28706;02/03/2017;R$ 7,08;R$ 0,07;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15967;02/03/2017;R$ 27,41;R$ 0,35;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15916;02/03/2017;R$ 14,09;R$ 0,18;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);15654;02/03/2017;R$ 25,87;R$ 0,13;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80101;02/03/2017;R$ 19,50;R$ 0,01;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15980;02/03/2017;R$ 3,42;R$ 0,04;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);31117;02/03/2017;R$ 8,50;R$ 0,09;CALCULADO
09.408.933/0001-97;Vivan Carnes - Almv Comercio de Carnes Ltda;3347;02/03/2017;R$ 33,73;R$ 0,00;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);16001;02/03/2017;R$ 12,16;R$ 0,15;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45467;02/03/2017;R$ 37,34;R$ 0,41;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);15975;02/03/2017;R$ 20,85;R$ 0,26;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80114;02/03/2017;R$ 49,50;R$ 0,04;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80009;02/03/2017;R$ 40,00;R$ 0,03;CALCULADO
80.221.013/0001-20;TOZETTO & CIA LTDA (VE);15674;02/03/2017;R$ 57,57;R$ 0,29;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);33082;02/03/2017;R$ 13,21;R$ 0,14;CALCULADO
80.221.013/0004-72;TOZETTO & CIA LTDA(UV);45389;02/03/2017;R$ 29,12;R$ 0,32;CALCULADO
15.870.761/0002-52;SUBWAY FRANCISCO BELTRAO;80078;02/03/2017;R$ 19,00;R$ 0,01;CALCULADO
11.048.787/0001-88;EVANDRO CARLOS DALAZOANA E FILHOS LTDA;5572;02/03/2017;R$ 81,63;R$ 0,45;CALCULADO
80.221.013/0002-00;TOZETTO & CIA LTDA (JC);44808;02/03/2017;R$ 17,97;R$ 0,20;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);34885;02/03/2017;R$ 28,52;R$ 0,36;CALCULADO
80.221.013/0005-53;TOZETTO & CIA LTDA(NR);39056;02/03/2017;R$ 40,49;R$ 0,51;CALCULADO
